student_id,age,study_hours_per_week,attendance_pct,average_grade,assignments_count,sleep_hours_per_night,final_score,passed
STU-0009153,21,9.8,53.8,59.2,3,5.8,43.3,no
STU-0009154,20,21.1,100,100,12,7.1,100,yes
STU-0009155,22,18.1,75.0,81.0,6,7.0,76.5,yes
STU-0009156,20,11.4,68.9,90.2,14,7.7,82.1,yes
STU-0009157,19,9.1,67.6,88.9,7,6.8,80.0,yes
STU-0009158,22,13.3,90.9,85.8,10,6.1,75.0,yes
STU-0009159,19,9.4,93.5,100,7,8.2,91.8,yes
STU-0009160,21,14.6,72.4,73.8,7,7.3,78.1,yes
STU-0009161,18,13.5,87.3,68.7,12,8.0,70.6,yes
STU-0009162,21,13.9,62.4,60.9,5,6.8,62.0,yes
STU-0009163,20,17.5,92.6,100,14,6.8,85.5,yes
STU-0009164,18,14.8,63.5,100,7,7.5,81.4,yes
STU-0009165,20,17.5,84.4,62.8,11,8.0,77.5,yes
STU-0009166,19,1.0,51.4,65.8,6,6.0,60.8,yes
STU-0009167,26,18.1,87.9,100,4,6.1,81.5,yes
STU-0009168,24,10.2,83.9,78.1,10,7.4,69.4,yes
STU-0009169,22,12.6,82.8,100,10,7.2,87.0,yes
STU-0009170,20,13.2,72.3,94.7,7,6.8,79.5,yes
STU-0009171,25,14.8,78.0,100,4,7.0,80.5,yes
STU-0009172,20,7.9,72.6,86.1,13,6.7,71.2,yes
STU-0009173,22,3.1,58.5,64.3,11,5.2,47.5,no
STU-0009174,25,11.8,70.7,81.7,10,8.3,76.9,yes
STU-0009175,20,19.6,72.0,65.0,10,7.1,64.5,yes
STU-0009176,21,6.7,71.9,83.2,10,6.2,59.0,no
STU-0009177,24,7.0,55.0,78.3,11,7.4,51.3,no
STU-0009178,19,13.7,81.9,94.3,7,7.5,84.2,yes
STU-0009179,18,20.7,71.8,78.8,6,6.4,70.4,yes
STU-0009180,23,16.0,75.2,77.8,12,7.3,86.7,yes
STU-0009181,23,11.2,68.3,80.4,11,8.9,82.2,yes
STU-0009182,18,1.0,60.2,67.9,13,7.1,58.5,no
STU-0009183,24,16.9,62.0,88.2,7,5.8,73.4,yes
STU-0009184,24,14.7,94.1,100,10,7.0,86.8,yes
STU-0009185,22,2.2,59.2,77.6,9,6.9,63.0,yes
STU-0009186,26,22.5,94.3,92.0,13,7.9,93.5,yes
STU-0009187,21,20.5,80.6,93.3,5,7.7,89.7,yes
STU-0009188,18,15.1,85.3,77.4,13,7.0,78.0,yes
STU-0009189,22,5.5,75.2,64.0,13,7.0,62.6,yes
STU-0009190,22,8.0,60.9,82.2,3,7.0,64.6,yes
STU-0009191,21,1.0,46.8,40.4,10,5.1,31.3,no
STU-0009192,20,14.8,78.2,83.7,11,8.1,76.3,yes
STU-0009193,21,14.1,89.4,100,6,7.9,83.6,yes
STU-0009194,18,10.7,76.6,94.5,12,8.2,82.6,yes
STU-0009195,26,12.2,79.1,100,12,5.2,84.0,yes
STU-0009196,21,22.0,100,100,8,8.2,89.3,yes
STU-0009197,18,9.5,67.9,58.6,3,5.9,54.7,no
STU-0009198,19,10.4,68.1,60.2,4,7.6,58.0,no
STU-0009199,20,10.2,84.5,92.7,12,7.2,79.0,yes
STU-0009200,18,7.6,78.3,81.0,10,7.3,78.1,yes
STU-0009201,22,1.0,48.1,32.2,13,5.1,32.3,no
STU-0009202,18,14.1,61.5,76.7,9,6.8,63.8,yes
STU-0009203,23,13.0,93.1,100,6,8.5,92.6,yes
STU-0009204,26,11.9,90.1,100,9,6.1,83.6,yes
STU-0009205,22,12.6,70.6,76.6,7,6.5,71.4,yes
STU-0009206,25,9.6,62.1,88.3,10,6.1,71.4,yes
STU-0009207,26,3.9,61.4,40.8,3,7.1,45.1,no
STU-0009208,20,11.4,53.1,68.8,11,5.9,54.7,no
STU-0009209,20,1.0,63.9,71.1,3,8.1,64.0,yes
STU-0009210,21,17.3,88.1,97.1,9,7.6,79.6,yes
STU-0009211,23,18.0,99.4,100,5,6.9,99.1,yes
STU-0009212,23,9.1,90.8,73.3,12,7.7,70.4,yes
STU-0009213,17,6.2,83.2,48.5,11,6.9,67.0,yes
STU-0009214,18,6.2,87.0,100,8,8.2,84.8,yes
STU-0009215,19,8.0,70.0,79.5,6,6.8,79.7,yes
STU-0009216,26,9.8,79.4,65.0,12,8.0,61.2,yes
STU-0009217,18,10.9,66.1,100,3,6.7,74.7,yes
STU-0009218,22,14.2,75.1,100,13,7.9,81.6,yes
STU-0009219,25,9.4,78.3,77.5,7,8.2,79.5,yes
STU-0009220,23,5.8,52.0,70.5,12,4.9,57.1,no
STU-0009221,25,12.2,65.5,100,7,7.8,72.3,yes
STU-0009222,17,23.4,100,100,10,8.0,100,yes
STU-0009223,25,10.6,82.8,78.2,10,6.5,71.1,yes
STU-0009224,18,17.0,98.6,89.3,3,6.4,83.6,yes
STU-0009225,23,3.9,71.5,90.4,12,7.1,74.8,yes
STU-0009226,18,24.5,94.1,85.9,3,8.5,76.9,yes
STU-0009227,21,7.3,74.4,62.8,7,7.2,67.5,yes
STU-0009228,21,17.9,70.3,48.8,5,6.5,60.7,yes
STU-0009229,19,16.6,92.2,84.0,8,7.4,68.0,yes
STU-0009230,20,14.8,86.7,100,7,7.1,93.4,yes
STU-0009231,22,8.8,78.2,48.3,7,5.7,43.4,no
STU-0009232,22,3.0,60.7,66.1,5,6.5,65.7,yes
STU-0009233,21,6.4,61.3,35.9,14,7.1,51.2,no
STU-0009234,19,18.2,91.5,100,11,9.1,99.5,yes
STU-0009235,19,2.5,56.7,56.4,7,7.7,49.9,no
STU-0009236,23,7.0,47.6,50.4,10,7.0,57.5,no
STU-0009237,20,20.9,81.6,100,3,7.7,84.1,yes
STU-0009238,19,17.7,78.0,81.3,4,7.1,71.0,yes
STU-0009239,22,11.3,93.9,100,9,7.9,89.4,yes
STU-0009240,25,1.0,58.9,56.5,13,6.7,48.3,no
STU-0009241,23,18.4,90.8,78.2,5,7.4,72.7,yes
STU-0009242,19,7.0,83.2,82.6,14,6.9,66.8,yes
STU-0009243,20,3.4,68.6,72.0,13,7.4,56.4,no
STU-0009244,24,6.7,68.2,94.6,6,6.4,77.7,yes
STU-0009245,20,11.2,98.7,100,8,6.5,84.3,yes
STU-0009246,18,17.1,100,94.5,8,8.0,87.6,yes
STU-0009247,22,7.4,80.8,100,10,6.8,78.8,yes
STU-0009248,17,5.4,78.1,89.3,10,7.2,77.3,yes
STU-0009249,22,21.3,100,92.9,9,8.0,70.4,yes
STU-0009250,21,1.0,46.9,42.3,13,5.3,45.5,no
STU-0009251,20,16.0,81.5,75.1,4,7.6,71.5,yes
STU-0009252,26,1.0,73.5,63.8,3,7.0,58.2,no
STU-0009253,18,23.4,85.8,100,6,7.4,81.9,yes
STU-0009254,26,5.2,77.1,100,8,8.4,85.0,yes
STU-0009255,19,4.5,69.0,59.8,12,6.4,49.6,no
STU-0009256,17,2.4,55.1,20,6,8.5,41.0,no
STU-0009257,20,1.0,68.6,77.2,9,7.2,58.2,no
STU-0009258,21,7.7,62.9,34.0,8,7.3,45.8,no
STU-0009259,17,14.2,69.7,100,9,7.7,86.2,yes
STU-0009260,17,18.6,98.3,100,12,8.6,100,yes
STU-0009261,24,1.0,39.6,41.9,6,7.0,40.8,no
STU-0009262,21,7.0,86.2,100,6,8.0,87.6,yes
STU-0009263,26,4.2,78.5,99.4,8,7.2,64.5,yes
STU-0009264,20,1.0,65.5,25.5,8,5.9,38.6,no
STU-0009265,18,17.1,100,100,11,7.5,89.8,yes
STU-0009266,26,19.2,93.9,100,8,8.1,90.8,yes
STU-0009267,19,20.6,98.0,90.5,9,7.7,93.4,yes
STU-0009268,26,9.6,81.2,100,14,6.2,78.7,yes
STU-0009269,17,9.1,40.9,39.7,9,6.6,35.1,no
STU-0009270,19,12.8,58.6,81.7,13,6.7,64.3,yes
STU-0009271,20,17.0,84.2,81.1,10,7.9,82.9,yes
STU-0009272,24,5.4,72.5,61.9,3,5.9,49.1,no
STU-0009273,22,7.6,85.3,82.2,7,8.2,78.4,yes
STU-0009274,20,1.5,68.8,53.0,6,7.4,51.9,no
STU-0009275,23,14.8,92.6,86.8,8,8.2,78.9,yes
STU-0009276,20,17.2,80.9,96.4,8,7.9,89.1,yes
STU-0009277,24,1.0,60.5,68.5,11,6.0,46.8,no
STU-0009278,20,1.0,53.3,41.2,6,6.5,39.5,no
STU-0009279,20,16.4,84.6,77.4,6,7.5,82.8,yes
STU-0009280,20,15.0,100,100,12,6.5,84.0,yes
STU-0009281,20,32.5,100,100,13,8.5,100,yes
STU-0009282,21,6.9,70.6,67.8,11,7.2,63.8,yes
STU-0009283,19,1.0,78.1,63.9,12,8.7,62.0,yes
STU-0009284,23,10.1,71.4,100,13,6.9,94.9,yes
STU-0009285,18,1.0,58.2,27.6,3,6.9,42.3,no
STU-0009286,21,6.5,82.3,75.2,9,6.2,68.5,yes
STU-0009287,18,8.8,76.8,98.5,6,6.4,82.7,yes
STU-0009288,19,1.5,76.5,63.1,9,6.7,56.3,no
STU-0009289,21,4.6,67.6,100,7,6.5,81.4,yes
STU-0009290,20,8.7,86.9,82.0,8,6.1,69.8,yes
STU-0009291,26,13.3,80.5,100,12,7.1,78.8,yes
STU-0009292,20,17.3,91.5,82.9,11,7.9,69.6,yes
STU-0009293,26,13.1,80.3,100,6,6.5,83.8,yes
STU-0009294,20,22.2,86.0,100,13,8.1,100,yes
STU-0009295,18,5.2,76.8,88.4,14,5.4,62.7,yes
STU-0009296,19,14.1,62.2,59.9,4,7.2,64.8,yes
STU-0009297,26,15.3,77.9,100,8,7.4,81.1,yes
STU-0009298,23,9.7,78.9,100,9,6.8,83.7,yes
STU-0009299,18,12.6,92.3,78.4,8,7.1,79.8,yes
STU-0009300,18,20.7,100,85.4,4,8.6,82.4,yes
STU-0009301,17,1.0,70.1,64.7,8,5.7,50.3,no
STU-0009302,18,15.3,80.3,82.8,14,7.8,85.2,yes
STU-0009303,23,11.3,76.5,100,7,7.1,81.6,yes
STU-0009304,17,1.0,50.4,61.9,11,7.7,49.2,no
STU-0009305,18,5.9,65.5,79.4,3,6.2,65.5,yes
STU-0009306,24,27.5,86.1,84.7,5,7.0,78.6,yes
STU-0009307,21,11.6,80.8,72.3,10,7.7,70.1,yes
STU-0009308,23,13.8,65.5,63.6,12,7.8,59.3,no
STU-0009309,20,7.4,72.4,71.0,12,6.6,59.4,no
STU-0009310,18,1.1,70.4,50.6,8,6.9,53.5,no
STU-0009311,18,9.2,63.6,76.5,6,6.1,69.0,yes
STU-0009312,18,17.6,72.3,65.5,6,8.0,78.4,yes
STU-0009313,23,1.0,52.1,45.8,5,6.7,58.4,no
STU-0009314,25,15.8,84.0,100,10,7.8,85.3,yes
STU-0009315,20,22.8,74.9,87.6,14,7.6,80.5,yes
STU-0009316,26,17.5,89.0,100,12,7.5,91.8,yes
STU-0009317,21,8.6,66.9,78.3,9,5.6,54.0,no
STU-0009318,25,10.8,76.0,85.6,6,7.1,81.2,yes
STU-0009319,24,15.5,96.7,100,9,7.3,90.4,yes
STU-0009320,22,14.7,81.1,91.2,5,7.6,72.1,yes
STU-0009321,20,13.9,87.0,99.0,3,8.4,57.4,no
STU-0009322,22,4.6,76.6,79.0,8,7.7,68.1,yes
STU-0009323,18,12.2,93.8,100,7,6.9,83.4,yes
STU-0009324,21,14.0,75.0,80.1,10,5.9,61.2,yes
STU-0009325,21,1.0,65.2,58.8,12,7.4,52.1,no
STU-0009326,20,11.6,61.0,96.6,11,6.1,89.7,yes
STU-0009327,21,8.2,98.1,87.9,10,7.3,85.8,yes
STU-0009328,26,11.0,88.6,55.6,5,6.2,60.1,yes
STU-0009329,21,21.0,89.9,100,11,7.5,90.7,yes
STU-0009330,20,20.7,65.6,87.5,11,7.8,72.8,yes
STU-0009331,20,8.5,78.5,62.1,6,6.5,56.6,no
STU-0009332,19,9.4,92.4,100,9,7.3,87.8,yes
STU-0009333,18,14.2,88.1,58.6,3,5.8,52.3,no
STU-0009334,20,3.6,73.5,68.7,5,6.9,54.5,no
STU-0009335,22,1.0,77.5,75.6,3,6.9,67.6,yes
STU-0009336,17,13.4,98.7,92.7,14,5.2,85.9,yes
STU-0009337,22,24.6,72.9,100,3,6.4,85.6,yes
STU-0009338,21,13.9,78.3,100,14,7.3,90.2,yes
STU-0009339,26,13.7,100,100,4,6.7,86.6,yes
STU-0009340,24,8.7,78.4,66.7,4,7.5,64.2,yes
STU-0009341,19,3.4,93.6,84.5,11,7.8,84.8,yes
STU-0009342,24,25.1,100,100,8,8.7,96.6,yes
STU-0009343,21,1.0,60.9,38.4,8,6.3,18.0,no
STU-0009344,19,16.7,80.6,80.9,13,6.9,78.8,yes
STU-0009345,20,2.5,66.0,26.9,8,7.6,46.6,no
STU-0009346,21,8.2,71.0,42.7,10,6.3,50.1,no
STU-0009347,22,16.7,72.3,100,10,7.1,72.0,yes
STU-0009348,20,11.0,84.4,96.7,4,8.7,75.1,yes
STU-0009349,17,1.0,55.8,66.8,6,6.3,52.0,no
STU-0009350,17,1.0,54.7,65.2,11,7.8,62.2,yes
STU-0009351,22,5.4,71.7,65.3,5,6.8,63.5,yes
STU-0009352,21,9.9,90.5,100,12,7.0,87.9,yes
STU-0009353,24,22.8,80.9,97.1,3,8.5,85.9,yes
STU-0009354,20,14.7,64.6,57.9,7,6.9,66.7,yes
STU-0009355,18,1.2,53.6,50.2,13,4.7,33.5,no
STU-0009356,22,9.6,73.2,68.7,5,6.8,53.7,no
STU-0009357,21,11.9,76.0,63.3,8,7.1,75.5,yes
STU-0009358,24,1.0,59.1,51.1,3,5.8,40.9,no
STU-0009359,18,8.5,85.8,76.7,9,7.0,65.7,yes
STU-0009360,18,15.2,79.8,100,13,6.7,79.5,yes
STU-0009361,24,8.0,73.5,91.4,9,7.4,79.2,yes
STU-0009362,24,10.6,71.3,95.0,6,6.0,77.6,yes
STU-0009363,21,16.7,85.0,83.8,14,6.7,81.4,yes
STU-0009364,26,11.7,88.2,100,7,7.8,89.6,yes
STU-0009365,25,10.4,75.8,72.2,11,6.0,76.5,yes
STU-0009366,25,12.5,79.5,93.8,7,6.6,74.1,yes
STU-0009367,19,1.0,68.8,26.6,11,6.3,35.0,no
STU-0009368,21,12.8,77.5,100,7,6.6,78.7,yes
STU-0009369,21,4.4,78.2,74.2,10,8.7,68.9,yes
STU-0009370,18,19.1,83.7,100,9,8.5,94.4,yes
STU-0009371,21,16.0,96.4,100,14,7.8,92.8,yes
STU-0009372,22,17.8,82.1,100,9,6.8,89.6,yes
STU-0009373,18,10.3,64.8,76.1,6,6.9,71.2,yes
STU-0009374,19,14.5,89.3,100,5,8.3,89.7,yes
STU-0009375,21,13.7,79.2,89.0,10,7.0,83.1,yes
STU-0009376,23,15.3,82.7,100,14,7.5,77.9,yes
STU-0009377,24,13.1,71.0,100,7,7.3,74.1,yes
STU-0009378,23,4.9,68.3,44.9,8,6.5,50.5,no
STU-0009379,23,11.0,95.2,100,3,8.4,93.3,yes
STU-0009380,18,8.9,66.1,60.0,6,6.0,64.0,yes
STU-0009381,23,13.9,78.2,88.0,11,7.2,72.4,yes
STU-0009382,23,13.6,71.7,100,7,5.5,72.1,yes
STU-0009383,21,19.9,76.6,100,13,8.1,84.5,yes
STU-0009384,25,11.9,76.8,100,8,9.4,90.1,yes
STU-0009385,22,8.5,71.7,100,9,8.0,87.7,yes
STU-0009386,19,20.7,100,100,10,7.0,94.8,yes
STU-0009387,22,1.0,81.5,60.5,5,7.5,38.4,no
STU-0009388,17,11.3,71.3,65.2,9,7.7,68.1,yes
STU-0009389,20,10.8,81.5,93.7,5,7.2,84.0,yes
STU-0009390,21,1.2,67.0,61.3,8,6.2,61.2,yes
STU-0009391,25,20.5,100,100,11,6.9,98.8,yes
STU-0009392,17,1.0,57.7,43.2,14,7.4,50.1,no
STU-0009393,21,5.1,62.0,51.2,9,6.8,45.1,no
STU-0009394,21,6.0,63.6,84.4,6,7.3,74.3,yes
STU-0009395,21,13.0,86.9,100,6,6.7,78.1,yes
STU-0009396,21,12.4,78.6,86.7,9,6.2,78.8,yes
STU-0009397,22,7.6,76.1,68.4,4,8.6,68.4,yes
STU-0009398,24,2.2,68.4,60.3,6,5.0,53.9,no
STU-0009399,20,9.8,65.1,100,8,6.1,82.4,yes
STU-0009400,20,4.6,76.6,100,14,6.7,76.2,yes
STU-0009401,20,12.0,63.9,87.3,11,6.3,72.1,yes
STU-0009402,25,14.7,60.7,65.7,14,7.7,72.5,yes
STU-0009403,19,1.0,48.6,68.6,9,7.3,61.9,yes
STU-0009404,19,2.3,52.8,45.0,9,6.7,31.6,no
STU-0009405,18,4.0,64.4,72.3,12,5.6,67.1,yes
STU-0009406,17,9.4,68.7,90.1,6,8.0,81.1,yes
STU-0009407,24,17.3,72.5,51.1,7,8.7,69.0,yes
STU-0009408,22,10.5,68.0,66.5,10,7.7,64.7,yes
STU-0009409,24,11.6,82.5,97.1,7,6.8,76.3,yes
STU-0009410,19,13.8,85.9,100,8,7.1,74.8,yes
STU-0009411,24,18.0,82.6,100,12,8.5,89.5,yes
STU-0009412,25,8.4,68.4,67.5,10,6.0,57.5,no
STU-0009413,22,1.0,68.8,86.7,7,7.9,70.8,yes
STU-0009414,19,3.0,59.6,51.1,3,6.9,58.6,no
STU-0009415,17,10.7,61.1,86.4,6,5.1,62.2,yes
STU-0009416,23,16.4,81.1,58.8,3,7.5,59.2,no
STU-0009417,21,4.1,56.9,76.3,10,6.2,62.8,yes
STU-0009418,22,22.0,82.9,86.6,8,6.7,81.0,yes
STU-0009419,18,12.7,69.5,88.7,9,6.5,80.2,yes
STU-0009420,22,13.7,89.5,94.1,6,5.6,84.2,yes
STU-0009421,17,9.7,48.9,47.9,6,7.2,51.3,no
STU-0009422,23,9.3,61.5,100,13,6.3,66.9,yes
STU-0009423,19,1.4,99.3,82.6,12,6.8,79.5,yes
STU-0009424,25,9.3,54.1,50.3,3,6.8,41.1,no
STU-0009425,24,1.0,67.8,100,11,6.8,77.7,yes
STU-0009426,22,9.8,76.8,76.8,8,6.9,80.0,yes
STU-0009427,17,3.1,59.4,73.8,13,7.8,62.1,yes
STU-0009428,19,5.9,77.5,72.1,4,6.2,63.5,yes
STU-0009429,21,3.8,63.3,51.6,9,5.3,52.6,no
STU-0009430,18,5.3,87.4,90.3,10,7.5,75.4,yes
STU-0009431,18,10.2,83.6,91.5,10,7.3,85.6,yes
STU-0009432,21,10.1,73.3,100,14,6.3,68.1,yes
STU-0009433,18,1.8,57.7,57.7,9,5.9,46.7,no
STU-0009434,26,6.3,73.0,82.9,10,8.0,69.4,yes
STU-0009435,25,10.9,74.2,100,3,7.3,81.3,yes
STU-0009436,19,6.3,68.3,96.2,3,8.1,89.6,yes
STU-0009437,19,12.2,75.6,73.0,14,8.1,72.7,yes
STU-0009438,18,11.6,78.3,67.8,11,7.5,67.6,yes
STU-0009439,22,13.1,68.9,60.3,9,6.9,77.2,yes
STU-0009440,19,18.6,69.3,92.3,8,6.3,78.4,yes
STU-0009441,19,14.3,94.6,87.1,6,6.8,79.4,yes
STU-0009442,26,13.1,100,99.6,10,6.8,80.2,yes
STU-0009443,19,12.9,100,100,13,8.0,90.5,yes
STU-0009444,17,15.0,69.9,100,7,7.0,74.3,yes
STU-0009445,24,9.4,76.6,97.2,14,7.1,70.1,yes
STU-0009446,18,15.6,71.6,100,12,7.4,77.6,yes
STU-0009447,22,11.0,82.5,65.9,14,6.9,74.9,yes
STU-0009448,18,29.3,100,100,10,7.5,94.8,yes
STU-0009449,22,12.5,96.4,89.3,8,9.0,91.7,yes
STU-0009450,24,7.7,78.8,76.2,6,7.6,77.1,yes
STU-0009451,18,2.2,69.5,52.7,6,6.3,49.1,no
STU-0009452,23,21.0,97.8,100,8,6.8,100,yes
STU-0009453,21,7.6,87.6,100,12,7.1,86.4,yes
STU-0009454,20,5.4,95.9,68.0,6,9.4,81.5,yes
STU-0009455,25,1.0,72.9,57.6,9,6.6,71.5,yes
STU-0009456,18,5.9,53.6,71.2,8,6.3,54.3,no
STU-0009457,19,14.8,75.9,100,14,6.4,80.3,yes
STU-0009458,25,5.8,84.2,94.5,11,6.8,68.0,yes
STU-0009459,24,4.4,56.8,81.8,14,5.6,54.3,no
STU-0009460,19,9.8,89.6,76.6,8,6.2,68.8,yes
STU-0009461,21,22.8,83.5,100,4,7.1,93.6,yes
STU-0009462,18,9.4,71.1,63.0,8,8.3,65.7,yes
STU-0009463,25,6.9,56.7,74.4,7,7.4,69.1,yes
STU-0009464,21,14.1,65.1,93.0,13,7.2,70.5,yes
STU-0009465,26,4.7,65.5,39.1,13,7.2,43.9,no
STU-0009466,17,14.0,90.1,81.0,3,6.5,77.5,yes
STU-0009467,20,1.0,61.9,66.7,11,7.0,56.1,no
STU-0009468,18,2.6,69.7,50.6,9,6.9,50.3,no
STU-0009469,18,8.2,86.7,84.1,8,7.9,86.8,yes
STU-0009470,22,17.6,100,100,14,7.2,81.0,yes
STU-0009471,26,8.5,66.2,45.1,13,7.7,54.8,no
STU-0009472,18,21.5,98.1,87.4,6,8.6,91.9,yes
STU-0009473,26,7.9,73.1,63.1,14,6.5,71.2,yes
STU-0009474,21,7.5,79.9,89.7,12,7.5,80.9,yes
STU-0009475,25,14.7,87.5,95.3,10,7.4,91.3,yes
STU-0009476,20,6.3,59.1,100,13,6.5,78.3,yes
STU-0009477,25,25.2,80.8,100,10,5.8,91.3,yes
STU-0009478,20,13.9,83.3,86.4,11,7.8,75.0,yes
STU-0009479,19,1.0,85.0,90.9,14,6.2,73.1,yes
STU-0009480,23,6.0,68.0,91.6,3,7.0,79.1,yes
STU-0009481,21,1.0,59.9,39.7,10,7.4,50.7,no
STU-0009482,24,31.0,84.3,91.1,4,7.7,100,yes
STU-0009483,23,18.7,89.3,80.1,6,7.7,80.9,yes
STU-0009484,18,13.5,72.6,85.5,5,8.6,77.7,yes
STU-0009485,19,14.5,77.1,89.1,3,7.7,77.8,yes
STU-0009486,22,13.7,84.4,74.6,4,9.1,84.4,yes
STU-0009487,24,23.5,85.7,100,7,6.7,92.8,yes
STU-0009488,26,5.1,68.4,70.6,5,7.8,70.5,yes
STU-0009489,20,8.1,72.2,40.4,8,6.8,68.4,yes
STU-0009490,17,8.2,77.3,100,11,6.7,85.6,yes
STU-0009491,23,1.0,39.3,32.8,5,6.6,22.0,no
STU-0009492,19,1.0,73.6,60.6,10,6.6,54.7,no
STU-0009493,25,7.3,86.8,72.3,5,6.8,80.4,yes
STU-0009494,26,1.0,72.1,48.2,12,5.6,49.8,no
STU-0009495,18,12.4,70.5,87.0,13,6.6,76.3,yes
STU-0009496,17,8.9,74.2,82.3,7,7.8,78.2,yes
STU-0009497,18,4.5,63.9,82.5,4,5.1,36.8,no
STU-0009498,21,7.2,91.1,77.4,6,7.7,73.3,yes
STU-0009499,20,9.3,85.9,100,10,7.2,90.2,yes
STU-0009500,21,11.9,96.6,79.8,14,6.5,86.4,yes
STU-0009501,19,16.5,68.2,100,10,6.4,78.2,yes
STU-0009502,21,9.4,49.8,65.6,5,6.4,55.8,no
STU-0009503,24,13.5,88.1,100,8,8.7,90.6,yes
STU-0009504,25,4.3,82.2,84.0,5,8.0,66.4,yes
STU-0009505,21,13.2,74.7,98.7,4,8.3,80.2,yes
STU-0009506,19,14.5,76.1,71.1,8,6.7,75.4,yes
STU-0009507,20,12.0,77.9,100,3,7.5,87.1,yes
STU-0009508,23,21.6,91.1,100,8,8.1,90.8,yes
STU-0009509,24,5.9,83.0,78.6,5,9.0,76.4,yes
STU-0009510,20,15.3,79.0,100,11,6.8,75.4,yes
STU-0009511,21,9.4,94.4,100,10,7.0,85.4,yes
STU-0009512,19,17.8,81.8,91.3,8,6.0,59.5,no
STU-0009513,18,24.6,88.6,100,5,8.3,96.6,yes
STU-0009514,21,1.0,52.1,51.4,10,7.1,47.3,no
STU-0009515,26,2.2,53.6,38.1,13,7.7,47.9,no
STU-0009516,20,17.1,74.7,100,14,7.9,89.9,yes
STU-0009517,17,1.0,44.2,32.1,3,6.8,44.0,no
STU-0009518,19,12.0,93.4,100,4,7.9,96.1,yes
STU-0009519,25,5.6,38.3,37.7,10,3.6,37.0,no
STU-0009520,21,9.1,70.6,56.4,12,6.9,51.7,no
STU-0009521,20,12.7,79.3,89.6,5,6.6,79.1,yes
STU-0009522,23,12.4,85.9,100,5,8.5,99.8,yes
STU-0009523,20,11.9,77.7,80.4,7,8.3,81.3,yes
STU-0009524,21,6.3,86.7,63.5,8,8.2,68.0,yes
STU-0009525,23,13.7,89.7,95.8,9,7.6,92.0,yes
STU-0009526,17,1.0,66.0,32.3,4,7.9,44.8,no
STU-0009527,18,1.0,66.8,63.7,13,7.7,51.8,no
STU-0009528,21,2.0,83.1,87.8,3,6.9,74.3,yes
STU-0009529,23,15.4,66.5,100,12,6.7,80.4,yes
STU-0009530,20,13.7,86.5,100,9,7.7,79.2,yes
STU-0009531,26,1.0,84.7,51.0,4,7.8,56.6,no
STU-0009532,20,10.9,89.7,71.5,9,6.5,64.1,yes
STU-0009533,22,22.1,81.0,100,14,7.7,93.4,yes
STU-0009534,23,6.9,79.9,96.2,12,7.1,77.5,yes
STU-0009535,26,7.0,71.3,90.5,5,6.8,73.3,yes
STU-0009536,19,7.3,50.8,67.6,4,6.1,51.9,no
STU-0009537,20,1.0,78.0,72.7,8,7.1,61.8,yes
STU-0009538,19,8.5,75.5,87.9,12,7.4,69.9,yes
STU-0009539,19,12.8,64.0,64.9,5,7.4,70.2,yes
STU-0009540,25,6.7,86.8,60.6,6,7.6,60.9,yes
STU-0009541,18,12.3,61.8,31.4,12,7.0,43.9,no
STU-0009542,19,9.9,51.5,77.8,9,6.5,49.6,no
STU-0009543,23,10.7,80.0,84.6,3,6.0,62.5,yes
STU-0009544,22,1.0,55.2,25.9,4,5.9,31.1,no
STU-0009545,20,5.2,86.0,97.8,14,7.7,78.2,yes
STU-0009546,21,11.9,66.7,83.9,8,6.8,88.7,yes
STU-0009547,25,5.6,62.3,57.4,4,5.8,40.3,no
STU-0009548,23,16.7,85.5,68.3,11,6.9,69.4,yes
STU-0009549,24,2.8,69.2,77.5,9,6.7,68.5,yes
STU-0009550,19,9.1,83.0,91.4,5,6.8,72.1,yes
STU-0009551,24,13.5,100,100,9,9.0,82.7,yes
STU-0009552,23,6.5,73.6,97.3,7,7.3,83.2,yes
STU-0009553,22,14.2,68.0,80.2,12,6.9,69.3,yes
STU-0009554,25,11.5,54.7,53.7,6,6.4,58.4,no
STU-0009555,19,9.6,75.2,88.8,7,6.6,74.6,yes
STU-0009556,21,17.7,88.6,100,3,7.7,75.2,yes
STU-0009557,20,14.3,93.9,100,10,6.9,87.5,yes
STU-0009558,23,1.0,77.8,60.1,4,6.6,58.4,no
STU-0009559,24,15.7,68.2,100,14,7.7,79.6,yes
STU-0009560,18,14.5,86.4,98.4,4,6.3,75.9,yes
STU-0009561,20,10.8,71.5,66.6,3,7.7,69.1,yes
STU-0009562,21,18.4,78.5,96.1,11,6.6,83.3,yes
STU-0009563,17,4.7,73.9,86.8,4,6.8,60.5,yes
STU-0009564,23,28.1,79.5,100,5,7.3,83.6,yes
STU-0009565,17,1.0,42.2,25.3,7,6.7,37.8,no
STU-0009566,26,9.6,67.9,63.1,7,7.7,61.8,yes
STU-0009567,18,10.8,77.5,87.3,7,6.8,75.0,yes
STU-0009568,17,19.2,74.0,83.4,5,7.0,84.1,yes
STU-0009569,20,6.9,63.8,69.6,13,7.4,55.9,no
STU-0009570,18,15.3,74.2,100,8,6.0,74.1,yes
STU-0009571,21,12.0,62.2,84.5,8,6.9,74.0,yes
STU-0009572,18,1.1,57.0,29.6,10,5.8,30.5,no
STU-0009573,23,1.0,58.7,61.0,9,8.9,61.9,yes
